Latitude (N),Longitude (E),Occator DTM (LAMO) (256 ppd)
19.814453125,241.447265625,6996.0
19.814453125,241.45117187499997,6996.0
19.814453125000004,241.455078125,6996.0
19.814453125,241.458984375,6996.0
19.814453125,241.46289062499997,6996.0
19.814453125000004,241.466796875,6995.0
19.814453125,241.470703125,6994.0
19.814453125,241.474609375,6994.0
19.810546875,241.193359375,6970.0
19.810546875,241.19726562499997,6970.0
19.810546875,241.201171875,6970.0
19.810546875,241.20507812499997,6970.0
19.810546875,241.20898437499997,6970.0
19.810546875,241.212890625,6970.0
19.810546875,241.21679687499994,6970.0
19.810546875,241.220703125,6970.0
19.810546875,241.224609375,6969.0
19.810546875,241.22851562499997,6968.0
19.810546875,241.232421875,6966.0
19.810546875,241.236328125,6965.0
19.810546875,241.24023437499997,6964.0
19.810546875,241.244140625,6963.0
19.810546875,241.24804687499994,6962.0
19.810546875,241.251953125,6961.0
19.810546875,241.255859375,6961.0
19.810546875,241.259765625,6961.0
19.810546875,241.263671875,6961.0
19.810546875,241.267578125,6961.0
19.810546875,241.271484375,6961.0
19.810546875,241.275390625,6962.0
19.810546875,241.279296875,6962.0
19.810546875,241.283203125,6963.0
19.810546875,241.287109375,6964.0
19.810546875,241.291015625,6965.0
19.810546875,241.294921875,6965.0
19.810546875,241.29882812499997,6966.0
19.810546875,241.302734375,6967.0
19.810546875,241.306640625,6967.0
19.810546875,241.310546875,6968.0
19.810546875,241.314453125,6970.0
19.810546875,241.31835937499997,6971.0
19.810546875,241.322265625,6973.0
19.810546875,241.326171875,6975.0
19.810546875,241.33007812499997,6977.0
19.810546875,241.333984375,6979.0
19.810546875,241.337890625,6980.0
19.810546875,241.341796875,6981.0
19.810546875,241.345703125,6982.0
19.810546875,241.349609375,6983.0
19.810546875,241.353515625,6983.0
19.810546875,241.357421875,6984.0
19.810546875,241.36132812499997,6985.0
19.810546875,241.365234375,6986.0
19.810546875,241.36914062499994,6988.0
19.810546875,241.373046875,6989.0
19.810546875,241.376953125,6990.0
19.810546875,241.380859375,6990.0
19.810546875,241.384765625,6990.0
19.810546875,241.388671875,6990.0
19.810546875,241.392578125,6990.0
19.810546875,241.39648437499997,6990.0
19.810546875,241.40039062499997,6989.0
19.810546875,241.404296875,6989.0
19.810546875,241.408203125,6990.0
19.810546875,241.412109375,6990.0
19.810546875,241.416015625,6991.0
19.810546875,241.41992187499997,6992.0
19.810546875,241.423828125,6994.0
19.810546875,241.427734375,6995.0
19.810546875,241.43164062499997,6996.0
19.810546875,241.435546875,6997.0
19.810546875,241.439453125,6997.0
19.810546875,241.443359375,6998.0
19.810546875,241.447265625,6998.0
19.810546875,241.451171875,6998.0
19.810546875,241.455078125,6998.0
19.810546875,241.458984375,6998.0
19.810546875,241.46289062499997,6997.0
19.810546875,241.466796875,6997.0
19.810546875,241.470703125,6996.0
19.810546875,241.474609375,6995.0
19.806640625,241.193359375,6974.0
19.806640625,241.197265625,6973.0
19.806640625,241.201171875,6974.0
19.806640625,241.20507812499997,6974.0
19.806640625,241.20898437499997,6974.0
19.806640625,241.212890625,6974.0
19.806640625,241.21679687499994,6974.0
19.806640625,241.220703125,6973.0
19.806640625,241.224609375,6972.0
19.806640625,241.22851562499997,6971.0
19.806640625,241.232421875,6969.0
19.806640625,241.236328125,6968.0
19.806640625,241.24023437499997,6967.0
19.806640625,241.244140625,6965.0
19.806640625,241.24804687499994,6965.0
19.806640625,241.251953125,6964.0
19.806640625,241.255859375,6963.0
19.806640625,241.259765625,6963.0
19.806640625,241.263671875,6963.0
19.806640625,241.267578125,6964.0
19.806640625,241.271484375,6964.0
19.806640625,241.275390625,6965.0
19.806640625,241.279296875,6965.0
19.806640625,241.283203125,6966.0
19.806640625,241.287109375,6967.0
19.806640625,241.291015625,6967.0
19.806640625,241.294921875,6968.0
19.806640625,241.29882812499997,6968.0
19.806640625,241.302734375,6969.0
19.806640625,241.306640625,6970.0
19.806640625,241.310546875,6970.0
19.806640625,241.314453125,6972.0
19.806640625,241.31835937499997,6973.0
19.806640625,241.322265625,6975.0
19.806640625,241.326171875,6977.0
19.806640625,241.33007812499997,6978.0
19.806640625,241.333984375,6980.0
19.806640625,241.337890625,6982.0
19.806640625,241.341796875,6983.0
19.806640625,241.345703125,6984.0
19.806640625,241.349609375,6984.0
19.806640625,241.353515625,6985.0
19.806640625,241.357421875,6986.0
19.806640625,241.36132812499997,6987.0
19.806640625,241.365234375,6988.0
19.806640625,241.36914062499994,6989.0
19.806640625,241.373046875,6990.0
19.806640625,241.376953125,6991.0
19.806640625,241.380859375,6992.0
19.806640625,241.384765625,6992.0
19.806640625,241.388671875,6992.0
19.806640625,241.392578125,6992.0
19.806640625,241.396484375,6992.0
19.806640625,241.40039062499997,6991.0
19.806640625,241.404296875,6991.0
19.806640625,241.408203125,6992.0
19.806640625,241.412109375,6992.0
19.806640625,241.416015625,6993.0
19.806640625,241.41992187499997,6994.0
19.806640625,241.423828125,6995.0
19.806640625,241.427734375,6996.0
19.806640625,241.43164062499997,6997.0
19.806640625,241.435546875,6998.0
19.806640625,241.439453125,6999.0
19.806640625,241.443359375,6999.0
19.806640625,241.447265625,6999.0
19.806640625,241.45117187499997,6999.0
19.806640625,241.455078125,6999.0
19.806640625,241.458984375,6999.0
19.806640625,241.46289062499997,6999.0
19.806640625,241.466796875,6998.0
19.806640625,241.470703125,6998.0
19.806640625,241.474609375,6997.0
19.802734374999993,241.193359375,6977.0
19.802734374999993,241.197265625,6977.0
19.802734375,241.201171875,6978.0
19.802734375,241.20507812499997,6978.0
19.802734375,241.20898437499997,6978.0
19.802734375,241.212890625,6978.0
19.802734375,241.21679687499994,6977.0
19.802734375,241.220703125,6976.0
19.802734375,241.224609375,6975.0
19.802734375,241.22851562499997,6974.0
19.802734375,241.232421875,6972.0
19.802734375,241.236328125,6971.0
19.802734375,241.24023437499997,6969.0
19.802734374999993,241.244140625,6968.0
19.802734375,241.24804687499994,6967.0
19.802734375,241.251953125,6967.0
19.802734375,241.255859375,6966.0
19.802734375,241.259765625,6966.0
19.802734375,241.263671875,6967.0
19.802734375,241.267578125,6967.0
19.802734375,241.271484375,6968.0
19.802734375,241.275390625,6968.0
19.802734375,241.279296875,6969.0
19.802734375,241.283203125,6969.0
19.802734375,241.287109375,6970.0
19.802734375,241.291015625,6970.0
19.802734375,241.294921875,6971.0
19.802734375,241.29882812499997,6971.0
19.802734375,241.302734375,6972.0
19.802734375,241.306640625,6972.0
19.802734375,241.310546875,6973.0
19.802734375,241.314453125,6974.0
19.802734375,241.31835937499997,6975.0
19.802734375,241.322265625,6977.0
19.802734375,241.326171875,6978.0
19.802734375,241.33007812499997,6980.0
19.802734375,241.333984375,6982.0
19.802734375,241.337890625,6983.0
19.802734375,241.341796875,6984.0
19.802734375,241.345703125,6985.0
19.802734375,241.349609375,6986.0
19.802734375,241.353515625,6987.0
19.802734375,241.357421875,6988.0
19.802734375,241.36132812499997,6989.0
19.802734375,241.365234375,6990.0
19.802734375,241.36914062499994,6991.0
19.802734375,241.373046875,6992.0
19.802734375,241.376953125,6993.0
19.802734375,241.380859375,6993.0
19.802734375,241.384765625,6994.0
19.802734375,241.388671875,6994.0
19.802734375,241.392578125,6994.0
19.802734375,241.396484375,6994.0
19.802734375,241.400390625,6993.0
19.802734375,241.404296875,6993.0
19.802734375,241.408203125,6994.0
19.802734375,241.412109375,6994.0
19.802734375,241.416015625,6995.0
19.802734375,241.41992187499997,6996.0
19.802734375,241.423828125,6997.0
19.802734375,241.427734375,6998.0
19.802734375,241.43164062499997,6999.0
19.802734375,241.435546875,7000.0
19.802734375,241.439453125,7001.0
19.802734375,241.443359375,7001.0
19.802734374999993,241.447265625,7001.0
19.802734375,241.45117187499997,7001.0
19.802734375,241.455078125,7001.0
19.802734375,241.458984375,7001.0
19.802734375,241.46289062499997,7000.0
19.802734374999993,241.466796875,7000.0
19.802734375,241.470703125,6999.0
19.802734375,241.474609375,6999.0
19.798828125,241.193359375,6981.0
19.798828124999996,241.197265625,6981.0
19.798828124999996,241.201171875,6981.0
19.798828125,241.20507812499997,6982.0
19.798828125,241.20898437499997,6982.0
19.798828125,241.212890625,6981.0
19.798828125,241.21679687499994,6981.0
19.798828125,241.220703125,6980.0
19.798828125,241.224609375,6978.0
19.798828125,241.22851562499997,6976.0
19.798828125,241.232421875,6975.0
19.798828125,241.236328125,6974.0
19.798828125,241.24023437499997,6972.0
19.798828124999996,241.244140625,6971.0
19.798828125,241.24804687499994,6970.0
19.798828125,241.251953125,6970.0
19.798828125,241.255859375,6970.0
19.798828125,241.259765625,6970.0
19.798828125,241.263671875,6970.0
19.798828125,241.267578125,6971.0
19.798828125,241.271484375,6971.0
19.798828125,241.275390625,6972.0
19.798828125,241.279296875,6972.0
19.798828124999996,241.283203125,6973.0
19.798828125,241.287109375,6973.0
19.798828125,241.291015625,6973.0
19.798828125,241.294921875,6974.0
19.798828125,241.29882812499997,6974.0
19.798828124999996,241.302734375,6974.0
19.798828125,241.306640625,6975.0
19.798828125,241.310546875,6975.0
19.798828125,241.314453125,6976.0
19.798828125,241.31835937499997,6977.0
19.798828125,241.322265625,6979.0
19.798828124999996,241.326171875,6980.0
19.798828125,241.33007812499997,6982.0
19.798828125,241.333984375,6984.0
19.798828125,241.337890625,6985.0
19.798828125,241.341796875,6986.0
19.798828125,241.345703125,6987.0
19.798828125,241.349609375,6988.0
19.798828125,241.353515625,6988.0
19.798828125,241.357421875,6989.0
19.798828125,241.36132812499997,6990.0
19.798828125,241.365234375,6991.0
19.798828125,241.36914062499994,6992.0
19.798828124999996,241.373046875,6993.0
19.798828125,241.376953125,6994.0
19.798828125,241.380859375,6995.0
19.798828125,241.384765625,6995.0
19.798828125,241.388671875,6996.0
19.798828125,241.392578125,6996.0
19.798828125,241.396484375,6996.0
19.798828125,241.40039062499997,6995.0
19.798828125,241.404296875,6996.0
19.798828125,241.408203125,6996.0
19.798828124999996,241.412109375,6996.0
19.798828125,241.416015625,6997.0
19.798828125,241.419921875,6998.0
19.798828125,241.423828125,6999.0
19.798828125,241.427734375,7000.0
19.798828125,241.43164062499997,7001.0
19.798828125,241.435546875,7002.0
19.798828124999996,241.439453125,7003.0
19.798828125,241.443359375,7003.0
19.798828125,241.447265625,7003.0
19.798828125,241.45117187499997,7003.0
19.798828125,241.455078125,7003.0
19.798828124999996,241.458984375,7002.0
19.798828125,241.46289062499997,7002.0
19.798828124999996,241.466796875,7002.0
19.798828125,241.470703125,7001.0
19.798828125,241.474609375,7000.0
19.794921875,241.193359375,6985.0
19.794921874999996,241.197265625,6985.0
19.794921875,241.201171875,6985.0
19.794921875,241.20507812499997,6985.0
19.794921875,241.20898437499997,6985.0
19.794921875,241.212890625,6985.0
19.794921875,241.21679687499994,6984.0
19.794921874999996,241.220703125,6983.0
19.794921875,241.224609375,6981.0
19.794921875,241.22851562499997,6979.0
19.794921875,241.232421875,6978.0
19.794921875,241.236328125,6976.0
19.794921875,241.24023437499997,6975.0
19.794921874999996,241.244140625,6974.0
19.794921874999996,241.248046875,6973.0
19.794921875,241.251953125,6973.0
19.794921875,241.255859375,6973.0
19.794921875,241.259765625,6973.0
19.794921875,241.263671875,6973.0
19.794921875,241.267578125,6974.0
19.794921875,241.271484375,6975.0
19.794921875,241.275390625,6975.0
19.794921875,241.279296875,6976.0
19.794921875,241.283203125,6976.0
19.794921875,241.287109375,6976.0
19.794921875,241.291015625,6976.0
19.794921875,241.294921875,6977.0
19.794921875,241.298828125,6977.0
19.794921874999996,241.302734375,6977.0
19.794921875,241.306640625,6978.0
19.794921875,241.310546875,6978.0
19.794921875,241.314453125,6979.0
19.794921875,241.31835937499997,6980.0
19.794921875,241.322265625,6981.0
19.794921875,241.326171875,6983.0
19.794921875,241.33007812499997,6984.0
19.794921875,241.333984375,6985.0
19.794921875,241.337890625,6987.0
19.794921875,241.341796875,6988.0
19.794921875,241.345703125,6989.0
19.794921875,241.34960937499997,6989.0
19.794921875,241.353515625,6990.0
19.794921875,241.357421875,6991.0
19.794921875,241.36132812499997,6992.0
19.794921875,241.365234375,6993.0
19.794921875,241.36914062499994,6994.0
19.794921875,241.373046875,6995.0
19.794921875,241.376953125,6996.0
19.794921875,241.380859375,6996.0
19.794921875,241.384765625,6997.0
19.794921875,241.388671875,6997.0
19.794921875,241.392578125,6997.0
19.794921875,241.396484375,6997.0
19.794921875,241.40039062499997,6997.0
19.794921875,241.404296875,6998.0
19.794921875,241.408203125,6998.0
19.794921875,241.412109375,6999.0
19.794921875,241.416015625,7000.0
19.794921875,241.419921875,7001.0
19.794921875,241.423828125,7002.0
19.794921875,241.427734375,7003.0
19.794921875,241.43164062499997,7004.0
19.794921875,241.435546875,7004.0
19.794921875,241.439453125,7004.0
19.794921875,241.443359375,7005.0
19.794921874999996,241.447265625,7004.0
19.794921874999996,241.451171875,7004.0
19.794921875,241.455078125,7004.0
19.794921874999996,241.458984375,7004.0
19.794921875,241.46289062499997,7004.0
19.794921875,241.466796875,7003.0
19.794921875,241.470703125,7003.0
19.794921875,241.474609375,7002.0
19.791015624999993,241.193359375,6988.0
19.791015624999993,241.197265625,6988.0
19.791015624999993,241.201171875,6988.0
19.791015624999993,241.20507812499997,6988.0
19.791015625,241.20898437499997,6988.0
19.791015625,241.212890625,6988.0
19.791015624999993,241.21679687499994,6987.0
19.791015624999993,241.220703125,6985.0
19.791015624999993,241.224609375,6984.0
19.791015624999993,241.22851562499997,6982.0
19.791015625,241.232421875,6981.0
19.791015624999993,241.236328125,6979.0
19.791015624999993,241.240234375,6978.0
19.791015624999993,241.244140625,6977.0
19.791015624999993,241.24804687499994,6977.0
19.791015624999993,241.251953125,6976.0
19.791015624999993,241.255859375,6976.0
19.791015624999993,241.259765625,6976.0
19.791015624999993,241.263671875,6977.0
19.791015624999993,241.267578125,6977.0
19.791015624999993,241.271484375,6978.0
19.791015625,241.275390625,6978.0
19.791015624999993,241.279296875,6979.0
19.791015625,241.283203125,6979.0
19.791015624999993,241.287109375,6980.0
19.791015625,241.291015625,6980.0
19.791015624999993,241.294921875,6980.0
19.791015625,241.29882812499997,6980.0
19.791015624999993,241.302734375,6980.0
19.791015625,241.306640625,6981.0
19.791015625,241.310546875,6981.0
19.791015624999993,241.314453125,6982.0
19.791015625,241.31835937499997,6983.0
19.791015625,241.322265625,6984.0
19.791015625,241.326171875,6985.0
19.791015625,241.33007812499997,6986.0
19.791015625,241.333984375,6988.0
19.791015624999993,241.337890625,6989.0
19.791015624999993,241.341796875,6990.0
19.791015624999993,241.345703125,6990.0
19.791015624999993,241.34960937499997,6991.0
19.791015624999993,241.353515625,6992.0
19.791015624999993,241.357421875,6993.0
19.791015624999993,241.36132812499997,6994.0
19.791015625,241.365234375,6994.0
19.791015624999993,241.36914062499994,6995.0
19.791015624999993,241.373046875,6996.0
19.791015625,241.376953125,6997.0
19.791015625,241.380859375,6998.0
19.791015625,241.384765625,6998.0
19.791015625,241.388671875,6999.0
19.791015624999993,241.392578125,6999.0
19.791015625,241.39648437499997,6999.0
19.791015624999993,241.40039062499997,7000.0
19.791015624999993,241.404296875,7000.0
19.791015625,241.408203125,7000.0
19.791015624999993,241.412109375,7001.0
19.791015625,241.416015625,7002.0
19.791015625,241.41992187499997,7003.0
19.791015624999993,241.423828125,7004.0
19.791015624999993,241.427734375,7005.0
19.791015624999993,241.43164062499997,7006.0
19.791015624999993,241.435546875,7006.0
19.791015624999993,241.439453125,7006.0
19.791015625,241.443359375,7006.0
19.791015624999993,241.447265625,7006.0
19.791015624999993,241.45117187499997,7006.0
19.791015625,241.455078125,7006.0
19.791015624999993,241.458984375,7006.0
19.791015624999993,241.46289062499997,7005.0
19.791015624999993,241.466796875,7005.0
19.791015625,241.470703125,7005.0
19.791015625,241.474609375,7004.0
19.787109374999993,241.193359375,6992.0
19.787109374999993,241.19726562499997,6992.0
19.787109374999993,241.201171875,6992.0
19.787109375,241.20507812499997,6991.0
19.787109375,241.20898437499997,6991.0
19.787109375,241.212890625,6990.0
19.787109375,241.21679687499994,6989.0
19.787109375,241.220703125,6988.0
19.787109375,241.224609375,6986.0
19.787109375,241.22851562499997,6985.0
19.787109375,241.232421875,6983.0
19.787109375,241.236328125,6982.0
19.787109375,241.24023437499997,6981.0
19.787109374999993,241.244140625,6980.0
19.787109374999993,241.24804687499994,6979.0
19.787109375,241.251953125,6979.0
19.787109374999993,241.255859375,6979.0
19.787109375,241.259765625,6979.0
19.787109375,241.263671875,6980.0
19.787109375,241.267578125,6980.0
19.787109375,241.271484375,6981.0
19.787109375,241.275390625,6982.0
19.787109375,241.279296875,6982.0
19.787109375,241.283203125,6983.0
19.787109375,241.287109375,6983.0
19.787109375,241.291015625,6983.0
19.787109375,241.294921875,6983.0
19.787109375,241.29882812499997,6983.0
19.787109375,241.302734375,6984.0
19.787109375,241.306640625,6984.0
19.787109375,241.310546875,6985.0
19.787109375,241.314453125,6985.0
19.787109375,241.31835937499997,6986.0
19.787109375,241.322265625,6987.0
19.787109375,241.326171875,6988.0
19.787109375,241.33007812499997,6989.0
19.787109375,241.333984375,6990.0
19.787109375,241.337890625,6991.0
19.787109375,241.341796875,6992.0
19.787109375,241.345703125,6992.0
19.787109375,241.349609375,6993.0
19.787109374999993,241.353515625,6994.0
19.787109374999993,241.357421875,6994.0
19.787109375,241.36132812499997,6995.0
19.787109375,241.365234375,6996.0
19.787109375,241.36914062499994,6997.0
19.787109375,241.373046875,6998.0
19.787109375,241.376953125,6999.0
19.787109375,241.380859375,6999.0
19.787109375,241.384765625,7000.0
19.787109375,241.388671875,7001.0
19.787109375,241.392578125,7001.0
19.787109375,241.396484375,7001.0
19.787109374999993,241.400390625,7002.0
19.787109375,241.404296875,7002.0
19.787109375,241.408203125,7003.0
19.787109374999993,241.412109375,7003.0
19.787109375,241.416015625,7004.0
19.787109375,241.41992187499997,7005.0
19.787109375,241.423828125,7006.0
19.787109375,241.427734375,7007.0
19.787109375,241.43164062499997,7008.0
19.787109375,241.435546875,7008.0
19.787109375,241.439453125,7008.0
19.787109375,241.443359375,7008.0
19.787109375,241.447265625,7008.0
19.787109375,241.45117187499997,7008.0
19.787109375,241.455078125,7008.0
19.787109375,241.458984375,7008.0
19.787109375,241.46289062499997,7007.0
19.787109375,241.466796875,7007.0
19.787109375,241.470703125,7007.0
19.787109375,241.474609375,7006.0
19.783203125,241.193359375,6994.0
19.783203125,241.19726562499997,6994.0
19.783203125,241.201171875,6994.0
19.783203125,241.20507812499997,6994.0
19.783203125,241.20898437499997,6994.0
19.783203125,241.212890625,6993.0
19.783203125,241.216796875,6992.0
19.783203125,241.220703125,6990.0
19.783203125,241.224609375,6989.0
19.783203125,241.22851562499997,6987.0
19.783203125,241.232421875,6986.0
19.783203125,241.236328125,6984.0
19.783203125,241.24023437499997,6983.0
19.783203125,241.244140625,6983.0
19.783203125,241.24804687499994,6982.0
19.783203125,241.251953125,6982.0
19.783203125,241.255859375,6982.0
19.783203125,241.259765625,6982.0
19.783203125,241.263671875,6983.0
19.783203125,241.26757812499997,6983.0
19.783203125,241.271484375,6984.0
19.783203125,241.275390625,6985.0
19.783203125,241.279296875,6985.0
19.783203125,241.283203125,6985.0
19.783203125,241.287109375,6986.0
19.783203125,241.291015625,6986.0
19.783203125,241.294921875,6986.0
19.783203125,241.29882812499997,6986.0
19.783203125,241.302734375,6987.0
19.783203125,241.306640625,6987.0
19.783203125,241.310546875,6988.0
19.783203125,241.314453125,6988.0
19.783203125,241.31835937499997,6989.0
19.783203125,241.322265625,6990.0
19.783203125,241.326171875,6991.0
19.783203125,241.33007812499997,6991.0
19.783203125,241.333984375,6992.0
19.783203125,241.337890625,6993.0
19.783203125,241.341796875,6994.0
19.783203125,241.345703125,6994.0
19.783203125,241.349609375,6995.0
19.783203125,241.353515625,6996.0
19.783203125,241.357421875,6996.0
19.783203125,241.36132812499997,6997.0
19.783203125,241.365234375,6998.0
19.783203125,241.36914062499994,6999.0
19.783203125,241.373046875,7000.0
19.783203125,241.376953125,7000.0
19.783203125,241.380859375,7001.0
19.783203125,241.384765625,7002.0
19.783203125,241.388671875,7002.0
19.783203125,241.392578125,7003.0
19.783203125,241.396484375,7003.0
19.783203125,241.40039062499997,7004.0
19.783203125,241.404296875,7004.0
19.783203125,241.408203125,7005.0
19.783203125,241.412109375,7006.0
19.783203125,241.416015625,7007.0
19.783203125,241.41992187499997,7008.0
19.783203125,241.423828125,7008.0
19.783203125,241.427734375,7009.0
19.783203125,241.43164062499997,7010.0
19.783203125,241.435546875,7010.0
19.783203125,241.439453125,7010.0
19.783203125,241.443359375,7010.0
19.783203125,241.447265625,7010.0
19.783203125,241.451171875,7010.0
19.783203125,241.455078125,7010.0
19.783203125,241.458984375,7010.0
19.783203125,241.46289062499997,7009.0
19.783203125,241.466796875,7009.0
19.783203125,241.470703125,7009.0
19.783203125,241.474609375,7009.0
19.779296874999996,241.193359375,6996.0
19.779296874999996,241.19726562499997,6996.0
19.779296874999996,241.201171875,6996.0
19.779296874999996,241.20507812499997,6996.0
19.779296875,241.20898437499997,6996.0
19.779296875,241.212890625,6995.0
19.779296875,241.21679687499994,6994.0
19.779296875,241.220703125,6993.0
19.779296875,241.224609375,6991.0
19.779296875,241.22851562499997,6989.0
19.779296875,241.232421875,6988.0
19.779296875,241.236328125,6987.0
19.779296875,241.240234375,6986.0
19.779296874999996,241.244140625,6985.0
19.779296875,241.24804687499994,6985.0
19.779296875,241.251953125,6984.0
19.779296875,241.255859375,6985.0
19.779296874999996,241.259765625,6985.0
19.779296875,241.263671875,6985.0
19.779296875,241.267578125,6986.0
19.779296875,241.271484375,6987.0
19.779296875,241.275390625,6987.0
19.779296874999996,241.279296875,6988.0
19.779296875,241.283203125,6988.0
19.779296875,241.287109375,6988.0
19.779296875,241.291015625,6988.0
19.779296875,241.294921875,6989.0
19.779296875,241.29882812499997,6989.0
19.779296875,241.302734375,6989.0
19.779296875,241.306640625,6990.0
19.779296875,241.310546875,6991.0
19.779296875,241.314453125,6991.0
19.779296875,241.31835937499997,6992.0
19.779296875,241.322265625,6993.0
19.779296875,241.326171875,6993.0
19.779296875,241.33007812499997,6994.0
19.779296875,241.333984375,6995.0
19.779296875,241.337890625,6995.0
19.779296875,241.341796875,6996.0
19.779296875,241.345703125,6996.0
19.779296875,241.349609375,6997.0
19.779296875,241.353515625,6998.0
19.779296875,241.357421875,6998.0
19.779296875,241.36132812499997,6999.0
19.779296875,241.365234375,7000.0
19.779296874999996,241.36914062499994,7001.0
19.779296875,241.373046875,7002.0
19.779296875,241.376953125,7002.0
19.779296875,241.380859375,7003.0
19.779296875,241.384765625,7004.0
19.779296875,241.388671875,7005.0
19.779296875,241.392578125,7005.0
19.779296875,241.396484375,7006.0
19.779296875,241.400390625,7006.0
19.779296875,241.404296875,7007.0
19.779296875,241.408203125,7008.0
19.779296874999996,241.412109375,7008.0
19.779296875,241.416015625,7009.0
19.779296875,241.41992187499997,7010.0
19.779296875,241.423828125,7011.0
19.779296875,241.427734375,7012.0
19.779296875,241.43164062499997,7012.0
19.779296875,241.435546875,7012.0
19.779296875,241.439453125,7013.0
19.779296875,241.443359375,7012.0
19.779296875,241.447265625,7012.0
19.779296875,241.45117187499997,7012.0
19.779296875,241.455078125,7012.0
19.779296875,241.458984375,7012.0
19.779296874999996,241.46289062499997,7012.0
19.779296874999996,241.466796875,7011.0
19.779296875,241.470703125,7011.0
19.779296875,241.474609375,7011.0
19.775390625,241.193359375,6998.0
19.775390624999996,241.197265625,6998.0
19.775390624999996,241.201171875,6998.0
19.775390624999996,241.20507812499997,6998.0
19.775390625,241.20898437499997,6997.0
19.775390625,241.212890625,6997.0
19.775390625,241.21679687499994,6996.0
19.775390625,241.220703125,6995.0
19.775390625,241.224609375,6993.0
19.775390625,241.22851562499997,6991.0
19.775390625,241.232421875,6990.0
19.775390625,241.236328125,6989.0
19.775390625,241.24023437499997,6988.0
19.775390624999996,241.244140625,6987.0
19.775390624999996,241.24804687499994,6987.0
19.775390625,241.251953125,6987.0
19.775390625,241.255859375,6987.0
19.775390625,241.259765625,6987.0
19.775390625,241.263671875,6988.0
19.775390625,241.267578125,6989.0
19.775390625,241.271484375,6989.0
19.775390625,241.275390625,6990.0
19.775390625,241.279296875,6990.0
19.775390625,241.283203125,6990.0
19.775390625,241.287109375,6991.0
19.775390625,241.291015625,6991.0
19.775390625,241.294921875,6991.0
19.775390625,241.29882812499997,6991.0
19.775390625,241.302734375,6992.0
19.775390625,241.306640625,6993.0
19.775390625,241.310546875,6993.0
19.775390625,241.314453125,6994.0
19.775390625,241.31835937499997,6995.0
19.775390625,241.322265625,6996.0
19.775390625,241.326171875,6996.0
19.775390625,241.33007812499997,6997.0
19.775390625,241.333984375,6997.0
19.775390625,241.337890625,6997.0
19.775390625,241.341796875,6998.0
19.775390625,241.345703125,6998.0
19.775390624999996,241.349609375,6999.0
19.775390625,241.353515625,7000.0
19.775390625,241.357421875,7000.0
19.775390625,241.36132812499997,7001.0
19.775390625,241.365234375,7002.0
19.775390625,241.36914062499994,7003.0
19.775390624999996,241.373046875,7004.0
19.775390625,241.376953125,7004.0
19.775390625,241.380859375,7005.0
19.775390625,241.384765625,7006.0
19.775390625,241.38867187500003,7007.0
19.775390625,241.392578125,7007.0
19.775390625,241.396484375,7008.0
19.775390625,241.40039062499997,7009.0
19.775390624999996,241.404296875,7010.0
19.775390625,241.408203125,7010.0
19.775390625,241.412109375,7011.0
19.775390625,241.416015625,7012.0
19.775390624999996,241.419921875,7013.0
19.775390625,241.423828125,7013.0
19.775390625,241.427734375,7014.0
19.775390625,241.43164062499997,7014.0
19.775390625,241.435546875,7015.0
19.775390625,241.439453125,7015.0
19.775390625,241.443359375,7015.0
19.775390625,241.447265625,7015.0
19.775390625,241.451171875,7014.0
19.775390625,241.455078125,7014.0
19.775390625,241.458984375,7014.0
19.775390624999996,241.46289062499997,7014.0
19.775390625,241.466796875,7014.0
19.775390625,241.470703125,7014.0
19.775390624999996,241.474609375,7014.0
19.771484374999996,241.193359375,7000.0
19.771484374999996,241.197265625,7000.0
19.771484374999996,241.201171875,7000.0
19.771484375,241.20507812499997,6999.0
19.771484374999996,241.20898437499997,6999.0
19.771484374999996,241.212890625,6998.0
19.771484374999996,241.21679687499994,6998.0
19.771484374999996,241.220703125,6996.0
19.771484375,241.224609375,6995.0
19.771484375,241.22851562499997,6994.0
19.771484375,241.232421875,6992.0
19.771484374999996,241.236328125,6991.0
19.771484374999996,241.24023437499997,6990.0
19.771484374999996,241.244140625,6990.0
19.771484374999996,241.248046875,6989.0
19.771484374999996,241.251953125,6989.0
19.771484374999996,241.255859375,6990.0
19.771484374999996,241.259765625,6990.0
19.771484375,241.263671875,6991.0
19.771484375,241.267578125,6991.0
19.771484375,241.271484375,6992.0
19.771484374999996,241.275390625,6992.0
19.771484375,241.279296875,6992.0
19.771484375,241.283203125,6993.0
19.771484375,241.287109375,6993.0
19.771484374999996,241.291015625,6993.0
19.771484374999996,241.294921875,6993.0
19.771484374999996,241.298828125,6994.0
19.771484374999996,241.302734375,6994.0
19.771484375,241.306640625,6995.0
19.771484375,241.310546875,6996.0
19.771484374999996,241.314453125,6997.0
19.771484375,241.31835937499997,6998.0
19.771484374999996,241.322265625,6998.0
19.771484374999996,241.326171875,6999.0
19.771484375,241.33007812499997,6999.0
19.771484374999996,241.333984375,6999.0
19.771484374999996,241.337890625,7000.0
19.771484374999996,241.341796875,7000.0
19.771484374999996,241.345703125,7000.0
19.771484375,241.34960937499997,7001.0
19.771484374999996,241.353515625,7002.0
19.771484374999996,241.357421875,7002.0
19.771484375,241.36132812499997,7003.0
19.771484375,241.365234375,7004.0
19.771484375,241.36914062499994,7005.0
19.771484375,241.373046875,7006.0
19.771484375,241.376953125,7007.0
